Sample	posterior	likelihood	prior	TreeHeight	varValues	ORCucldMean	ORCsigma	ORCRatesStat.mean	ORCRatesStat.variance	ORCRatesStat.coefficientOfVariation	FBD	diversificationRateFBD	turnoverFBD	samplingProportionFBD	originFBD	SACountFBD
1740000	4760.95479809099	6269.85523285819	-1508.90043476721	56.001531323463	0.00153960372061625	0.0104990627595924	1.67200437695606	0.0416804200165722	0.0174330760251771	3.75348582797252	-135.066968306836	0.0321126216439544	0.851309951207767	0.0498010407589333	57.8299239756341	2
1750000	4762.38469783938	6273.46829510565	-1511.08359726626	66.4905101393456	0.00113417148592613	0.0110284088233264	1.50626798662762	0.0305233321880571	0.0291174001321559	4.94045606104302	-164.5078409193	0.0253746655858286	0.612461897559042	0.371924515911361	78.7986752052167	2
1760000	4785.46096805825	6279.41869507156	-1493.95772701331	69.801616467699	0.00135963759070037	0.0107215229827353	1.69545554945956	0.0318933099164374	0.361489432845369	6.47222373903118	-158.747020087589	0.0284739390748915	0.687032957203344	0.148392322751898	72.9587200591236	2
1770000	4766.0849093368	6280.61282863883	-1514.52791930203	82.1582207430339	0.0014072496151562	0.0104625275001495	1.73602765502516	0.0346194786478357	0.0101429368053815	3.64764659685397	-168.915400493947	0.0281584369404499	0.70950638717386	0.0999847267113011	146.144992872316	2
1780000	4808.09704458923	6285.9920822525	-1477.89503766326	77.1274301599356	0.0013478518960314	0.0113616941355953	1.92417552211635	0.0290196546083135	0.00912995571076903	4.14922526862128	-161.886846639786	0.0164476569313279	0.8032654306866	0.115032411467671	94.3527776044888	2
1790000	4783.80049118992	6270.34073100713	-1486.54023981721	75.091200616537	0.001338034685317	0.011348914062225	1.61446041458708	0.0403923846309354	0.0296481021642128	5.36191940555687	-163.896622504824	0.029253269046364	0.705990643947753	0.12880474946649	126.409790472935	2
1800000	4778.43312401769	6255.5520358419	-1477.11891182421	67.1046178502959	0.0016081786722743	0.0107749291902478	1.64847559340168	0.0252249406039198	0.00698563149979541	3.41486719065154	-153.369669715039	0.0398038224792094	0.520545061637097	0.271629321977832	78.4579965763741	2
1810000	4783.91056550295	6225.85652702655	-1441.94596152361	60.3002106821123	0.00232361955581567	0.0104538811950177	1.65491266601088	0.0248837918767619	0.0351557016146542	5.6952842253278	-154.460374036978	0.0169382282045243	0.855687463640202	0.0890383966914533	73.2123177493356	2
1820000	4784.14631188536	6226.14872498654	-1442.00241310119	55.0576203034825	0.00237887896214467	0.0110343440275923	1.70225637843106	0.0169026668013414	0.0941021365519176	6.23165928436956	-154.842713865991	0.0283221606423564	0.783514752297812	0.119420882392153	65.8182475019944	2
1830000	4804.45066669934	6249.26970065991	-1444.81903396057	68.140672022476	0.00225630443961217	0.0105792669002947	1.76718128056646	0.0182307409270676	0.0059714982637184	4.00831468787785	-157.884454545435	0.0190718643081723	0.833729253166921	0.122152235724525	76.5201552701634	2
1840000	4816.42969611481	6256.19588514814	-1439.76618903333	64.1562429072378	0.00208573887430341	0.0105130332622455	1.78088427806206	0.0248509910692282	0.00834394215941724	5.12189368393371	-160.102986358836	0.0366133567664738	0.642833423476465	0.211668902135721	82.1830000671005	2
1850000	4810.39614163066	6251.34990088975	-1440.95375925909	76.8170391313109	0.00192264770439663	0.010502280569748	1.69125410799479	0.0274462152905464	0.048561483809954	6.0249430602466	-160.406956695316	0.0398099791447882	0.636743420687856	0.115573425070197	78.6398149120107	2
1860000	4807.51698615609	6243.33865266096	-1435.82166650488	86.9159442804263	0.00185279405561467	0.010701753974388	1.7234218491284	0.0246395159667223	0.00426013947501728	4.08970936646073	-159.64367800469	0.0136341227388187	0.875682011341315	0.0578166802548785	88.0589294805402	2
1870000	4819.09332868353	6255.0645487535	-1435.97122006997	64.1865568158356	0.00187364849062077	0.010769666807412	1.90584408789361	0.0158351309337764	0.0691363616007101	5.81523298373068	-164.160545588147	0.0245672392646048	0.725271992010076	0.15177750208273	98.0733967243264	2
1880000	4829.4438285978	6278.42446830545	-1448.98063970765	71.0793347802885	0.0017444983172374	0.0107418233620656	1.86813575552768	0.0288482784154559	0.0587058175917211	5.539509171034	-159.499546809666	0.0135033372879427	0.862951953996219	0.129501922545607	99.5794410446634	2
1890000	4828.01746034894	6267.38823204324	-1439.3707716943	86.706197033496	0.00195567048313133	0.0109621822155707	1.87607073680562	0.0159798917348032	0.00388778218622706	3.58116463224458	-173.620791262602	0.0243522689908761	0.671228363834988	0.142185167873532	153.129162211243	2
1900000	4831.29155608918	6262.13811760084	-1430.84656151166	65.469275298501	0.00241216486911729	0.0106671784103797	1.77206581828558	0.0234780982561808	0.00331759616233978	3.76972244808385	-151.417510961801	0.0225036511512755	0.867956178818091	0.0544475713953768	74.317272960065	2
1910000	4835.6888437582	6259.52148635571	-1423.8326425975	68.9930640390252	0.00208006729898943	0.0106892311180941	1.72398043361772	0.0252626882783845	0.00919296295380149	5.0948935836327	-161.413518823308	0.00422497688293766	0.974630538015157	0.0494405384763912	75.3097919102879	2
1920000	4833.99915247642	6266.88619511478	-1432.88704263836	67.77934508782	0.0021543379709829	0.0105673743985092	1.77889351234	0.0216401727861498	0.00452605565142418	3.93728272281293	-152.498543909774	0.00606861166015334	0.951528820363112	0.0486952897254689	89.7385610622464	2
1930000	4822.64396874588	6255.31895415954	-1432.67498541366	69.2707276036997	0.00212205595194006	0.010698777251561	1.60273070853833	0.0199194713436487	0.00230724324970533	3.47615033586438	-148.246433245189	0.0174623341881719	0.879336265369413	0.0772495900835829	69.9155795996479	2
1940000	4806.46822872514	6245.10528558923	-1438.63705686409	75.9979120613025	0.00192511548264196	0.0107633828223089	1.83342405763317	0.0228390022398424	0.00417731969580862	3.58158917457169	-155.542376055324	0.0108103147583279	0.889412473339431	0.119960234094657	84.7273512553129	2
1950000	4820.76161371386	6253.93132151105	-1433.16970779719	67.3958252561811	0.00202394198556233	0.010444484215239	1.86242476420706	0.0167091362315305	0.00421444205363985	4.37402752541249	-161.956555828258	0.0110134697469881	0.769620498721755	0.228279860656873	79.8257193511981	2
1960000	4818.54045838112	6256.75231470081	-1438.21185631969	76.1855369963112	0.00158731689605101	0.0105550188377172	1.66708202063147	0.0301139830447486	0.0246377647440634	5.64195937313666	-157.679982343873	0.0196980098087674	0.801742886704814	0.116649628309818	90.5161927374858	2
1970000	4809.82179869331	6264.83122546559	-1455.00942677228	86.6532716960604	0.00139513120799093	0.0105853138852697	1.69922608807105	0.0262933216704923	0.00525679652690424	4.01973202447484	-163.6269451196	0.0112987498843001	0.821687198141325	0.1624462481211	92.2733160902202	2
1980000	4813.7333470446	6276.37051404492	-1462.63716700032	85.2509424324669	0.00125382652921039	0.0105832884600784	1.68933685785098	0.030582482303309	0.0167334278276648	5.07988228598346	-165.529046689412	0.0152851189689698	0.776650581594107	0.245596275579048	90.2396265095133	2
1990000	4827.11249884549	6290.01195277347	-1462.89945392799	77.1159634683745	0.00129896173161071	0.0106267893489836	1.55868972403241	0.0464923459164875	0.0104482824249421	4.55416099329958	-157.27691457628	0.0156470754849513	0.775031067682402	0.211552257115789	87.5499806797555	2
2000000	4829.10541725362	6278.13533575528	-1449.02991850166	61.9764288043193	0.00149330647558145	0.010720504900246	1.77244067086693	0.0342685915488941	0.0702455032273512	5.85768998319815	-157.446696372182	0.0118572831166914	0.856959587962517	0.178111748483577	94.2502772086122	2
2010000	4829.00968134853	6260.23557617755	-1431.22589482903	51.2126265753176	0.0017914199235036	0.011364599630778	1.75845995581901	0.0336165253122437	0.0293167982722173	5.16329293740341	-148.315606845799	0.0456058705582366	0.61710962044536	0.173163760769823	61.0895744851834	2
2020000	4835.53613225367	6260.7590187699	-1425.22288651623	56.0363832991199	0.00162464547371385	0.010517849610981	1.66127092382374	0.0377314209292112	0.0258839394348643	5.13740448275285	-143.577688426438	0.0184168922344604	0.845420980736552	0.114016961353886	60.848504879578	2
2030000	4811.95451507713	6274.61223797936	-1462.65772290223	53.8554861538362	0.00130361103544572	0.0113396780845503	1.67668382874533	0.0510079036917281	0.032635154197034	4.56752947736483	-147.319660077125	0.0234973261635719	0.787292129400948	0.218381657867854	62.0712535149563	2
2040000	4844.61916205687	6285.52919538894	-1440.91003333207	72.5558236840095	0.00138029630958356	0.0105381789525326	1.66143066930059	0.0355462080707115	0.0164426717829851	4.99228893678856	-158.739766516302	0.0343023153977009	0.651800096168418	0.116871464546284	104.04170436723	2
2050000	4841.79168109785	6280.89494054267	-1439.10325944482	57.0705494935103	0.00146996766808736	0.0106177288332452	1.56625231773784	0.0381068472821373	0.0262058427360586	5.14385599497935	-154.815044543427	0.0134254216040799	0.829540354110739	0.111855820421145	97.0634559065582	2
2060000	4850.15919852646	6266.0855070875	-1415.92630856104	63.6181408454261	0.00200890540792426	0.0104700239867978	1.72818322058717	0.0309027448810303	0.00718655014722154	3.85776488094704	-146.359647617907	0.0135840250238248	0.887071336364898	0.0948092743608276	74.0861674747306	2
2070000	4867.04021564401	6266.01753917389	-1398.97732352988	53.927064193292	0.00239822087693638	0.0105652188250331	1.78670757840373	0.0232052101647182	0.00724342298014284	4.4620889424811	-146.944483339271	0.0309032721864522	0.58483172073913	0.356600885712726	67.7809389394395	2
2080000	4856.48807614843	6259.32860078831	-1402.84052463988	46.3779628110931	0.00215773437249285	0.0112109969513596	1.78278322771904	0.0197357993193807	0.182978553097398	6.2485608816102	-149.495627212494	0.0415633772049143	0.76756224742024	0.104764372122076	48.9160743640466	2
2090000	4873.71928212695	6256.5432569425	-1382.82397481554	59.6951220928946	0.00246639722968272	0.0107331163253181	1.84095495594309	0.023944798189184	0.00667952460865599	5.17542523423255	-161.098954218366	0.0293446014975912	0.424072302401543	0.371485408731559	63.0816348842906	2
2100000	4841.59896077683	6250.36448981615	-1408.76552903933	85.5898609435868	0.00195894200469466	0.0110067091104572	1.64669678496054	0.0230815184579036	0.00177933099125732	2.95388688986087	-156.660835449984	0.0337906661351348	0.684630171323613	0.209163820685893	111.701339670127	2
2110000	4847.73390424119	6264.35846919687	-1416.62456495567	79.8856745068232	0.00195017398861249	0.0106922741697522	1.72578988832504	0.0254556013898511	0.0022999472062749	3.0094976662576	-154.435093240533	0.0357378258290592	0.639722064524152	0.157926738025879	108.627209956387	2
2120000	4838.83673206116	6279.73843767669	-1440.90170561553	59.4142822940467	0.00129857644759711	0.0107744482435811	1.63201484455359	0.0401228135530296	0.0465881969151928	5.36276566081191	-155.595722895081	0.0280296127388718	0.721572936192315	0.19551514252408	77.3676621351881	2
2130000	4860.12610120702	6278.06355992658	-1417.93745871956	62.3195650490862	0.00162309873486166	0.0105324347220273	1.55203797945871	0.0292762374597491	0.0741681085805656	5.99667640923294	-158.811798931837	0.036574659062363	0.45153670069639	0.351506295316836	62.8155000329924	2
2140000	4865.37006910826	6277.09173870979	-1411.72166960153	50.4117164030313	0.00169124286195249	0.0116578428611609	1.83489937266476	0.0396601669140945	0.0637637350072427	5.7280555882546	-144.113761903391	0.0425477130842065	0.714549040207788	0.158345575248745	53.3072638681385	2
2150000	4885.98871090214	6276.54487507153	-1390.55616416939	62.313229783447	0.00193879826295241	0.0107389123197287	1.63939440502584	0.0225205959213972	0.00562712375599355	4.54760623091597	-148.726831841271	0.0209732365004729	0.859249954191458	0.101834683673059	64.4812197974219	2
2160000	4887.6237101901	6280.15581447746	-1392.53210428736	60.8942722807358	0.00194114919056158	0.0107312985265627	1.63558239579473	0.0257659739493248	0.00624367435686655	4.31961724315611	-151.940834147138	0.0411238578807514	0.580393843385052	0.213127727660394	75.4161422795368	2
2170000	4895.9340398721	6283.51295904933	-1387.57891917723	65.3910442965898	0.00205151323580582	0.0107172135809992	1.8162913927623	0.025401916327223	0.00614141321682725	4.5920669455954	-158.659419558759	0.0043024675302139	0.979042740823858	0.0218905373067731	173.431326233853	2
2180000	4920.73965917271	6314.10957390611	-1393.3699147334	71.2376229274507	0.00195776684974103	0.0105496109268591	1.71797994775377	0.0176813688934469	0.017407097055334	5.47090946443492	-163.862579737719	0.0129538072185043	0.865475854674746	0.0652785707646472	100.810902448657	2
2190000	4904.60694364831	6288.87972309973	-1384.27277945142	69.6037908642006	0.00220950787871321	0.0104573815422071	1.66236522395738	0.0262163306115952	0.00484761138595273	4.00229776698436	-155.026127480883	0.0270670753244559	0.665583624089934	0.189365816013499	69.9542794092671	2
2200000	4899.88070162313	6280.29307087858	-1380.41236925545	61.4437938143264	0.00246157610250025	0.0105917099805272	1.72738786910177	0.0246656172485859	0.00814216163253195	4.12825308516284	-155.893219983662	0.0240320019679736	0.71522710489918	0.284131815358916	63.4471647798108	2
2210000	4877.5209235089	6272.35000510924	-1394.82908160034	65.5406117223071	0.00206279775603293	0.0104593292099484	1.77215641816618	0.0183620451490445	0.0208043463158059	4.93627993495524	-171.451012622525	0.0279826793649609	0.653044564211018	0.127557808848493	80.1874606223701	2
2220000	4902.95087704593	6286.81749973439	-1383.86662268846	81.5166547549895	0.00190444654069354	0.0109573202439942	1.87502550031141	0.0211922493670183	0.00285643676691432	3.50340293122073	-167.537640689221	0.0203749228769708	0.699195267809415	0.149719217248727	94.6099350512277	2
2230000	4904.05991732247	6295.68199089173	-1391.62207356926	105.083662654892	0.00140783897606959	0.0104741276291698	1.9077142976746	0.0224585477613402	0.00246620737420801	3.82398882101809	-175.746312199657	0.0195815426790344	0.684180393843494	0.17870690152942	118.692602562822	2
2240000	4905.33588224208	6288.33668243205	-1383.00080018997	84.6325930192351	0.00137310583496215	0.0108625384094201	1.80919500458312	0.0205688998389718	0.00626541128912272	4.95089509203642	-176.375277656716	0.00582109148698502	0.873935149220368	0.174271461032719	107.689819965677	2
2250000	4892.12152939402	6271.2461030664	-1379.12457367238	81.2542834909052	0.00175002549022231	0.0105053115075952	1.80234705534828	0.0208523989478259	0.0066758274924943	4.19984853077223	-164.669896588432	0.0136669983830009	0.866417243210303	0.143860434410341	88.5628413563022	2
2260000	4889.67783725337	6270.20696838914	-1380.52913113577	60.5849923900034	0.00157268337456499	0.0105488289075343	1.65704681884019	0.0281815227567225	0.0235186064048352	5.27677400859714	-156.097112057601	0.0279602443881078	0.708475445973098	0.120423409043659	67.8182745810489	2
2270000	4894.45967100305	6254.4797221466	-1360.02005114355	65.6168392384093	0.00151128429128804	0.0106642359528181	1.73927282755965	0.0318215137162649	0.0342278444756849	6.08074494707744	-159.117789924159	0.0196967120822063	0.757379594301275	0.189721816532088	68.7045104228756	2
2280000	4896.44350936517	6278.0705165824	-1381.62700721723	104.3060947791	0.00129593921456396	0.0104855418754719	1.56000063668656	0.0331773774651841	0.0043877817132883	3.90560243635804	-165.087654793824	0.0253015820929147	0.801039497726507	0.0954251371523283	108.82293137037	2
2290000	4886.9328364002	6261.31773799532	-1374.38490159512	73.2666963942007	0.00154271245518327	0.0105178645940476	1.57478732903935	0.0354485350479507	0.026317575255921	5.5197795946326	-161.548886794522	0.0316743089145402	0.654340781156903	0.227373674336309	90.3500713573568	2
2300000	4896.65342476195	6265.88369727303	-1369.23027251108	59.9711343582945	0.00160647116436274	0.0104633438300252	1.71942235397292	0.0465597117871975	0.424690148557662	6.40787208428717	-157.826759563572	0.00657213972990138	0.894176354174085	0.207484856059612	60.3375573575091	2
2310000	4909.75676561771	6278.47939302876	-1368.72262741105	58.0397860085029	0.00165575235765598	0.0109837584922953	1.77102777307282	0.0283844433927694	0.007038005150461	3.31035162223538	-151.473589869847	0.0355986756563628	0.6945790132033	0.122695360709868	62.5684674104865	2
2320000	4908.01757461352	6292.43747079019	-1384.41989617667	60.416514316514	0.00138719096186723	0.0112477307913981	1.69888380469431	0.0375829178462948	0.0235997799960171	4.86996493174117	-159.11119208347	0.0295854067030905	0.508619898370529	0.376248771312005	76.3116888068294	2
2330000	4918.48014935285	6286.03893819506	-1367.55878884221	78.6734355516984	0.0016539403116445	0.0108377978193994	1.62718703175672	0.0280005173245732	0.0151037951227005	4.79417179804165	-161.845166340337	0.0267810837707628	0.768820403422311	0.0884724515786727	80.8604289032204	2
2340000	4919.08695538019	6287.06825666802	-1367.98130128783	68.6549889229464	0.00148317409842006	0.0106440382529211	1.87782071447275	0.0217809702788668	0.092966920428122	6.21354740417464	-173.47856241094	0.00487365274937061	0.880370835711006	0.197217576154303	145.296857325383	2
2350000	4918.16523825713	6287.47868131416	-1369.31344305703	63.1068030999837	0.00158774446124107	0.0105470839333974	1.89530380516609	0.0234741777667922	0.0144929472259065	4.8890313045111	-164.47927107033	0.0359264290450369	0.524411583628022	0.244405787115451	78.657662416185	2
2360000	4914.1702210481	6286.173306861	-1372.0030858129	97.7999969172357	0.00129455024220777	0.0109545575004587	1.5741858791993	0.0217213869341036	0.0078379216338192	4.8168907699526	-181.841435934106	0.00975484219647368	0.886327190550513	0.0776745130405717	116.411727756652	2
2370000	4942.31436006778	6283.8041606616	-1341.48980059382	97.0823164134385	0.00166627563395611	0.0106816242257251	1.75834279000238	0.0248719186065357	0.00156498492710373	3.28597566999862	-163.848475114374	0.0105330246713051	0.855378503039027	0.118634035000206	119.658800994013	2
2380000	4944.90108613861	6274.32215124515	-1329.42106510655	108.571336345303	0.00186399608262055	0.0109883423399723	1.76102642820979	0.0211568551155064	0.00103302170885957	2.71444197446771	-156.72163641868	0.00632126660911933	0.930565956167707	0.114306016903855	118.680088223091	2
2390000	4948.15889376479	6290.66272181811	-1342.50382805332	129.08069221528	0.00161245391634379	0.010724428937971	1.7892992034228	0.0217915133804208	0.000646956567005044	2.77085392952617	-172.887289001836	0.0119405095621038	0.763378171700352	0.155258428432523	145.184606093209	2
2400000	4946.34727430006	6301.57682171771	-1355.22954741765	131.825741011673	0.00127006168045394	0.0107349069800452	1.91068056324951	0.0164155509909188	0.00123845595974901	3.33172375554009	-187.035570906963	0.0156862653795634	0.569153959206307	0.285951943133516	133.724017235973	2
2410000	4932.69300903983	6278.0374628164	-1345.34445377656	137.748667602685	0.00152971520216974	0.0105153816424766	1.61431299114894	0.0236820050737754	0.000827237121345271	2.69014900161845	-168.95917199893	0.0149529865162585	0.82039190180297	0.0921141602952172	146.38229958201	2
2420000	4931.76382518205	6265.26947424543	-1333.50564906338	117.598598340914	0.0019967445850933	0.0105274035866415	1.82645752019719	0.0186069027279237	0.0011990040486431	3.10086926158371	-174.239174348822	0.0240503135569595	0.533062547002814	0.29945824215673	119.125423135646	2
2430000	4970.44793395198	6278.17209026148	-1307.7241563095	90.3839418495509	0.00181911225218619	0.0104768624488144	1.88446335657975	0.0183177726125432	0.00147110008946716	3.91171304134062	-169.403734712539	0.0198430296087709	0.765492847464536	0.122695215421716	104.943618014888	2
2440000	4974.88641625301	6291.40864232984	-1316.52222607683	67.7155984064148	0.00199964380144269	0.011881007116368	1.7487016877039	0.0230701790888916	0.0028585591289818	3.73580353725052	-159.263284224431	0.0418626863446779	0.588170160523086	0.209627232123991	136.056250389772	2
2450000	4964.63621576878	6285.48915244144	-1320.85293667267	79.894076391165	0.0019781518235229	0.010637561685368	1.73977807262639	0.0189375704313335	0.00344267050885224	3.3818278975835	-170.294765890334	0.030783225148341	0.570132332555305	0.27612345575342	80.11695905202	2
2460000	4981.06653240762	6292.9974909561	-1311.93095854848	67.7069024971667	0.00193934126456528	0.0105190950752521	1.77458123694699	0.0240662470737017	0.00625536908137131	4.14690015778528	-161.227225214511	0.0142411908897745	0.811235477807003	0.177238246980607	68.4259967521929	2
2470000	4976.01027160835	6288.34114310885	-1312.3308715005	77.7112161646471	0.00162834323935013	0.0107877948055152	1.81498528273487	0.0210738212862994	0.00705672661179925	4.64147981937026	-159.580454779065	0.0141407296796872	0.86265755609966	0.102905677741383	79.4101032573625	2
2480000	4986.38287665676	6272.62201675663	-1286.23914009986	58.9075032823751	0.00234661957123647	0.0105294570723432	1.81238593704851	0.025259183720061	0.0197758782554135	5.56229432245565	-151.454396508467	0.0250827065341686	0.793842081483439	0.079513525641989	71.3138522972307	2
2490000	4973.87910411016	6279.38833625803	-1305.50923214787	68.8892062787796	0.00216948879523092	0.0111302188701165	1.88661764207115	0.0215653825609942	0.0107931128372038	4.93400124054572	-164.04106763609	0.0247252709333776	0.735592796566937	0.16747899091647	96.6324874337623	2
2500000	4990.3242031972	6275.14800356871	-1284.82380037151	72.1834259713529	0.00218234162777341	0.0110821497482975	1.78266092172108	0.0175538621738142	0.0034489327156276	4.34228076902793	-159.084225092562	0.0375751045463062	0.645577908958594	0.128074001124838	73.5180820662767	2
2510000	5008.13599385826	6300.00159328987	-1291.86559943161	73.2868151374277	0.0020287791142275	0.010609845653492	1.7278234450582	0.0222992501482192	0.00304536669499583	4.21886281257436	-157.939038248821	0.018758614961995	0.777498450499916	0.161131337358485	96.582466703265	2
2520000	5016.75550699578	6311.87864176074	-1295.12313476496	90.7372636279404	0.00185496747808944	0.0108545118654239	1.80540616834003	0.0193026894469508	0.0020195615523148	3.12294704217868	-163.143541158191	0.0211196919158817	0.739134892826774	0.144020310152619	118.018486548686	2
2530000	5016.61662469195	6308.18731130692	-1291.57068661497	91.0330576246645	0.00197622645237052	0.0106699193146792	1.94863130306148	0.0211247158129464	0.00239473421484186	3.58758418650057	-165.016280069003	0.0114825261992328	0.837954868573512	0.189787296636176	97.7298030589136	2
2540000	5019.29161422132	6314.86684774901	-1295.5752335277	74.5644274983484	0.00176506442197175	0.0109217922885416	1.85545959541351	0.0216909266743254	0.102642785547755	6.28298948149421	-164.474364652319	0.00651126231310524	0.883309989184111	0.139907285255491	84.7040943935484	2
2550000	5047.17642317312	6339.78475848879	-1292.60833531567	72.7710330364848	0.00175077035763398	0.0105500704429189	2.06807876221767	0.0214625825778152	0.00646206927091459	4.95999148643371	-170.863190874517	0.0346466255647996	0.477451420967464	0.296375442525257	84.6194156392136	2
2560000	5028.02182930351	6337.81886955955	-1309.79704025604	92.7997325165835	0.00185916187327345	0.0107459309911885	2.09445294042685	0.0183718261564446	0.00160817694259481	2.74995151966232	-170.290211903944	0.0122208653994234	0.742996808167507	0.237521916800425	110.528620716377	2
2570000	5037.91002297586	6317.34471364034	-1279.43469066448	74.1154287983752	0.00223022006482741	0.0105118436949796	1.82784148806013	0.0193480945803193	0.00190638179969116	3.26124192776641	-157.298298823604	0.0390068233887574	0.686595995306608	0.109498689672574	92.6179551142726	2
2580000	5026.90411839375	6309.4918527741	-1282.58773438035	80.1480986314896	0.00227692794582663	0.0109626593088023	1.78765865080595	0.0279825361729102	0.00270755673003443	3.40395619410586	-156.629485874663	0.0229789961321916	0.676409592667061	0.204002793383465	150.042363707571	2
2590000	5039.87065704999	6312.44426560567	-1272.57360855568	73.4527298270042	0.00234625848690182	0.0104986518014404	1.93346015592429	0.0202492457240588	0.00158019053901442	2.86499357951663	-150.997286692555	0.0150250148872645	0.901586366173698	0.117968922313399	75.0654475112487	2
2600000	5056.30819130668	6320.98352615271	-1264.67533484603	65.06308320394	0.00247871189345835	0.0106112504154068	2.03120868627626	0.0224544255471572	0.0181364997575266	5.23861414792627	-149.444749792603	0.0255601670519244	0.814869057717038	0.064096247204877	79.3632160677854	2
2610000	5035.1483792516	6311.66856089034	-1276.52018163873	84.758353690929	0.00241840837555721	0.01052268974431	1.6191300387264	0.0192337310336264	0.00101223416063442	2.88528314926945	-156.618771841191	0.03478297268162	0.660657227319211	0.137950714172079	117.021088211505	2
2620000	5058.12894705207	6325.94832289078	-1267.8193758387	70.4541510674514	0.00223798150764234	0.0105077817094651	1.80013166738235	0.0209270973976241	0.062018748888439	6.2495857835877	-153.493512468996	0.0245142397934334	0.757110776521294	0.13311286296911	73.0911805940453	2
2630000	5044.04394162375	6305.9216898078	-1261.87774818405	55.0435089158762	0.00273933021164823	0.0112099144080184	1.65485410072885	0.0190465759690819	0.018540557487179	5.2121819595231	-150.927275222665	0.0190649088070662	0.896902215893786	0.0892997605420899	91.2111476310075	2
2640000	5043.69348885235	6316.61507615096	-1272.92158729861	66.2221035517293	0.00212846969465977	0.0106470313434776	1.65139180476881	0.0152941838332939	0.4421641851219	6.90115850415577	-160.691311827746	0.0188298793588355	0.81745717063482	0.0870647182032002	77.3252111194053	2
2650000	5029.48759472752	6321.28933384685	-1291.80173911934	67.6156822872292	0.00190020767210312	0.0104408179790813	1.54953404011204	0.0254148284895753	0.0109341320689278	4.7866694196893	-157.729281004514	0.00516266128504296	0.939757238384881	0.150687635760614	81.4035671862037	2
2660000	5066.74486371086	6335.87134700788	-1269.12648329702	54.0393207326396	0.00205771929232464	0.010575323630394	1.85211010126308	0.0240221920686761	0.025798093045063	5.02740912722639	-148.929935351694	0.00380485808243105	0.975357506733642	0.106949528846329	57.1290595174823	2
2670000	5076.42503451072	6324.66104386802	-1248.2360093573	82.2395637307885	0.0024003981980922	0.0104776755249923	1.8491215561551	0.0240061251017011	0.00127029484720055	3.24095952667138	-149.462576524637	0.00561116246434501	0.962610980592668	0.0744886991308106	94.136869069099	2
2680000	5029.63216992311	6301.40588560366	-1271.77371568054	68.6320650130882	0.0020712407877964	0.0110850654827681	1.60617972140963	0.0235102300837746	0.00629404688750618	4.40359262358729	-149.254416679976	0.0231031522898727	0.829207621671493	0.076767879290888	70.315596249335	2
2690000	5049.30386723902	6306.46668545265	-1257.16281821364	68.7409581101342	0.00201259656475753	0.0105286988899097	1.70264788702055	0.0242348994020437	0.00959526509344517	5.34184063021706	-156.798005892681	0.00947059863042922	0.898981674594397	0.112771929332461	96.7407413604394	2
2700000	5036.72333440978	6303.55056429102	-1266.82722988124	53.2282873235438	0.00202595357348783	0.0105350316269324	1.7977230684219	0.02236015691292	0.0141316024736317	5.16070658086632	-153.847945746034	0.0223351712149835	0.761740671511089	0.107775266895166	82.7315444343311	2
2710000	5030.37799638797	6283.76761573104	-1253.38961934307	85.5730975175925	0.00252479806648911	0.0105690326401028	1.74644985460883	0.0191214235616011	0.00150623058857058	3.15018302585887	-157.737678375508	0.00837485639095077	0.894910103045212	0.164113116036335	96.1634579005155	2
2720000	5039.36717620819	6293.66346416258	-1254.29628795439	135.765722424401	0.00221894934674562	0.0112880201874988	1.95653335931585	0.0140369030916342	0.000305443896113383	2.49526748359218	-171.477508160574	0.00812383828788197	0.889739555169266	0.0659106716795157	177.771477902876	2
2730000	5029.57661471721	6286.24021245196	-1256.66359773476	103.386645297651	0.00242715784047515	0.0109434039095673	1.75167962649492	0.0128147004018794	0.000638233816970682	2.73745430468362	-173.470457671924	0.0266598135861624	0.657851510556078	0.163639679084826	119.216345862984	2
2740000	4989.08851189254	6263.34259747987	-1274.25408558733	107.394950159792	0.00179458585690563	0.0106491521661503	1.75972685353938	0.0184041901166596	0.00139026426653532	3.150273695578	-176.814271438333	0.0232200725027154	0.619962607853447	0.181869040018381	130.643938318282	2
2750000	4991.84350816151	6276.69173202748	-1284.84822386597	133.102488410112	0.00158470259712469	0.0110482424770879	1.66423565801673	0.0208823619328696	0.00169814272867668	3.19151224046632	-181.659462380984	0.0135094966851329	0.669663814199431	0.181463456758246	211.756688331042	2
2760000	5024.19977546042	6287.71864080915	-1263.51886534873	105.479771346676	0.00171396106567905	0.01064423005761	1.72291825143029	0.014363486488775	0.00277722277269368	4.42988740549559	-176.045882565383	0.0128344417596019	0.791509384222598	0.218483784478404	131.320484673883	2
2770000	5008.51488494446	6260.61963927835	-1252.1047543339	104.72963450399	0.00193372932869276	0.0109808313785022	1.68065332865495	0.0162490493901223	0.0010476266947465	3.58161926762496	-170.733020757983	0.00921518939063772	0.883746498280255	0.0754094510492889	119.013354708287	2
2780000	5008.5777322437	6273.47735548277	-1264.89962323907	72.5185156819769	0.00192565141159777	0.0105686903130607	1.68065151360946	0.0159038329375763	0.0202373945576215	5.60490207418116	-171.819318599196	0.0199235400945726	0.743876159093388	0.0956358996579603	87.1191234896476	2
